Instance_number,time,lread,lwrite,scall,sread,swrite,Cluster
7597,22:20:08,3,0,503,44,31,cluster0
7598,17:24:17,29,6,7029,678,599,cluster2
7599,11:51:02,2,1,3236,279,185,cluster3
7600,17:01:36,48,14,5818,260,116,cluster2
7601,13:29:50,5,3,2625,136,117,cluster1
7602,13:25:35,1,1,816,56,30,cluster0
7603,15:47:44,12,10,4538,192,166,cluster3
7604,22:54:34,16,5,2225,154,149,cluster1
7605,15:01:28,6,1,2214,308,213,cluster1
7606,11:33:42,20,13,3062,299,134,cluster3
7607,11:57:48,6,1,3940,359,160,cluster3
7608,12:22:03,47,0,2735,104,81,cluster1
7609,15:03:53,6,4,2360,190,107,cluster1
7610,14:33:23,13,11,3942,183,115,cluster3
7611,11:37:32,46,64,2447,285,150,cluster4
7612,15:03:03,0,0,1345,138,97,cluster0
7613,16:01:45,24,8,6091,495,274,cluster2
7614,18:49:14,0,0,1179,83,171,cluster0
7615,16:22:10,10,5,1185,126,80,cluster0
7616,17:40:28,17,17,1832,199,74,cluster1
7617,16:44:30,35,8,4319,388,295,cluster3
7618,17:11:22,6,3,7400,826,432,cluster2
7619,18:20:14,112,60,2131,230,173,cluster4
7620,16:47:05,9,5,2164,82,169,cluster1
7621,19:00:00,1,0,534,72,56,cluster0
7622,14:10:06,23,19,3755,298,174,cluster3
7623,16:28:31,43,50,1545,153,103,cluster1
7624,16:01:55,19,17,1063,124,73,cluster0
7625,14:00:00,5,0,1550,124,196,cluster1
7626,20:53:21,51,70,393,38,58,cluster0
7627,15:27:14,73,98,3147,279,181,cluster4
7628,13:00:59,251,191,2326,321,151,cluster4
7629,17:34:08,5,0,2846,512,341,cluster3
7630,11:18:56,65,90,5402,250,194,cluster2
7631,23:51:55,6,0,1564,109,26,cluster1
7632,12:41:14,1,0,502,47,53,cluster0
7633,13:48:20,7,0,2635,588,572,cluster1
7634,15:33:29,5,3,4902,288,219,cluster3
7635,21:51:58,0,0,539,43,26,cluster0
7636,14:21:11,45,22,4121,620,535,cluster3
7637,22:09:08,10,15,220,19,30,cluster0
7638,18:44:59,56,86,1426,119,70,cluster4
7639,15:02:08,1,0,3894,274,146,cluster3
7640,23:37:20,0,0,802,28,31,cluster0
7641,16:43:36,5,3,3618,246,176,cluster3
7642,0:52:41,5,1,1706,124,58,cluster1
7643,21:08:52,1,0,1493,118,45,cluster1
7644,20:59:26,0,0,138,8,13,cluster0
7645,15:21:33,39,56,2165,175,188,cluster1
7646,15:43:09,81,80,1086,134,81,cluster0
7647,13:26:55,1,0,1284,147,80,cluster0
7648,23:29:50,2,0,453,43,36,cluster0
7649,15:48:34,9,8,1979,128,256,cluster1
7650,19:29:55,16,25,352,34,30,cluster0
7651,15:52:14,16,14,2131,116,84,cluster1
7652,16:42:25,31,5,2177,109,92,cluster1
7653,22:26:24,2,0,814,64,74,cluster0
7654,13:18:00,6,0,2525,312,208,cluster1
7655,13:45:35,14,13,2318,142,97,cluster1
7656,20:14:36,3,0,1997,257,160,cluster1
7657,13:56:20,2,0,3271,192,155,cluster3
7658,23:02:29,1,1,1344,84,74,cluster0
7659,15:29:13,1,0,840,48,46,cluster0
7660,11:50:27,8,4,3313,332,135,cluster3
7661,17:48:08,1,0,3162,262,164,cluster3
7662,15:08:28,1,0,1284,134,77,cluster0
7663,15:05:08,10,1,2691,267,237,cluster1
7664,16:10:40,7,2,3426,121,103,cluster3
7665,21:46:53,0,0,2363,127,81,cluster1
7666,20:44:26,9,0,2340,286,213,cluster1
7667,17:17:32,10,1,3301,345,236,cluster3
7668,23:11:04,3,0,900,198,139,cluster0
7669,14:29:21,12,11,6414,431,191,cluster2
7670,16:36:05,26,23,2344,421,181,cluster1
7671,11:13:56,9,1,1983,193,120,cluster1
7672,15:55:14,20,6,4211,276,206,cluster3
7673,11:57:53,5,1,3202,283,234,cluster3
7674,16:46:45,37,43,1221,172,99,cluster0
7675,11:17:41,4,2,2106,213,124,cluster1
7676,15:48:49,79,34,646,142,125,cluster0
7677,16:20:00,8,2,1116,81,91,cluster0
7678,16:14:40,3,2,6051,1025,922,cluster2
7679,20:42:31,12,9,607,50,20,cluster0
7680,13:20:35,24,8,2557,245,136,cluster1
7681,17:11:02,55,70,2242,389,263,cluster4
7682,11:35:12,45,54,1410,88,70,cluster1
7683,16:44:21,20,3,6825,544,414,cluster2
7684,18:47:19,24,36,3436,162,101,cluster3
7685,13:44:50,2,0,2140,170,142,cluster1
7686,1:29:11,2,1,209,9,16,cluster0
7687,16:16:55,3,0,2327,122,129,cluster1
7688,17:16:42,6,0,2043,121,75,cluster1
7689,17:57:13,16,12,3007,178,134,cluster3
7690,12:50:09,8,1,4601,301,159,cluster3
7691,16:38:46,5,2,1476,103,90,cluster1
7692,18:10:54,1,0,3252,274,157,cluster3
7693,0:06:00,1,1,167,12,18,cluster0
7694,15:30:29,2,1,818,54,50,cluster0
7695,20:41:06,28,41,264,42,42,cluster0
7696,12:40:34,29,40,1473,93,73,cluster1
7697,0:32:21,0,0,186,21,22,cluster0
7698,11:31:47,89,41,2952,317,243,cluster3
7699,17:28:53,12,5,1548,178,72,cluster1
7700,15:28:29,14,8,2056,149,108,cluster1
7701,16:52:26,43,58,1368,177,122,cluster1
7702,12:20:23,47,1,5782,249,218,cluster2
7703,22:24:08,10,1,3917,490,883,cluster3
7704,17:01:47,62,84,1034,71,54,cluster0
7705,16:54:56,15,3,1203,61,34,cluster0
7706,14:11:36,32,45,5180,254,179,cluster2
7707,14:40:43,7,1,3253,265,138,cluster3
7708,21:03:56,0,0,229,24,21,cluster0
7709,11:08:36,33,28,5504,439,253,cluster2
7710,12:50:39,1,0,2811,114,67,cluster1
7711,15:27:38,5,3,1038,77,38,cluster0
7712,23:00:59,5,1,1379,213,99,cluster1
7713,17:50:48,3,3,2213,135,125,cluster1
7714,19:33:05,2,1,1932,117,122,cluster1
7715,22:40:19,15,15,419,189,62,cluster0
7716,14:14:36,33,26,4041,424,285,cluster3
7717,15:42:49,6,4,815,66,40,cluster0
7718,14:34:17,40,48,5093,527,431,cluster2
7719,12:34:29,7,1,2041,114,70,cluster1
7720,16:48:41,4,1,2327,105,87,cluster1
7721,13:23:10,15,20,774,59,65,cluster0
7722,23:00:39,3,1,487,57,30,cluster0
7723,17:44:43,2,2,1066,107,58,cluster0
7724,14:01:56,27,8,3973,282,151,cluster3
7725,14:29:01,13,11,6133,387,212,cluster2
7726,15:53:29,1,0,1267,126,88,cluster0
7727,15:27:08,0,0,830,41,48,cluster0
7728,17:22:27,14,6,2878,169,125,cluster1
7729,11:15:41,6,0,4720,457,329,cluster3
7730,16:39:55,194,87,2192,372,408,cluster4
7731,0:16:25,2,1,172,12,12,cluster0
7732,15:37:04,6,1,1434,154,101,cluster1
7733,16:56:21,37,7,4774,232,157,cluster3
7734,11:50:12,3,1,1909,303,103,cluster1
7735,12:06:43,19,20,2914,153,118,cluster1
7736,15:17:43,8,5,2335,118,85,cluster1
7737,21:49:33,0,0,206,9,15,cluster0
7738,22:11:28,18,24,422,59,64,cluster0
7739,0:54:01,3,1,1084,95,34,cluster0
7740,16:45:45,1,0,670,70,35,cluster0
7741,15:14:43,1,1,1609,92,73,cluster1
7742,20:14:16,37,44,2886,451,357,cluster3
7743,14:34:57,3,0,4450,273,243,cluster3
7744,14:59:48,1,0,2414,171,148,cluster1
7745,15:43:39,11,9,2064,86,67,cluster1
7746,13:03:54,72,47,3260,327,161,cluster3
7747,23:04:29,7,1,1871,196,181,cluster1
7748,13:03:49,26,1,2050,145,111,cluster1
7749,16:02:05,19,15,981,132,115,cluster0
7750,22:21:13,9,8,803,104,59,cluster0
7751,12:25:58,53,61,4087,256,176,cluster3
7752,19:08:30,8,8,396,71,55,cluster0
7753,20:00:56,7,0,2385,194,133,cluster1
7754,15:32:54,13,6,1792,138,89,cluster1
7755,16:17:55,5,4,1550,257,127,cluster1
7756,20:03:06,1,0,267,87,44,cluster0
7757,12:01:58,2,0,1894,176,144,cluster1
7758,12:17:18,41,0,4887,292,133,cluster3
7759,18:08:18,17,4,3977,314,274,cluster3
7760,14:49:32,7,0,3770,362,194,cluster3
7761,22:07:58,22,31,405,31,42,cluster0
7762,12:44:34,26,0,4202,587,204,cluster3
7763,18:58:35,2,1,457,39,27,cluster0
7764,14:04:56,7,0,3992,268,243,cluster3
7765,15:09:29,172,0,3252,205,174,cluster3
7766,14:56:08,41,23,4062,257,153,cluster3
7767,23:03:09,1,1,1189,434,51,cluster0
7768,13:48:25,7,1,2697,552,496,cluster1
7769,15:53:09,17,7,2341,230,141,cluster1
7770,12:06:18,1,0,4547,172,138,cluster3
7771,17:32:58,12,9,1328,237,79,cluster0
7772,1:31:16,4,0,1134,102,19,cluster0
7773,22:45:59,0,0,193,46,25,cluster0
7774,18:06:03,48,40,2400,181,175,cluster1
7775,16:12:15,10,7,1638,137,109,cluster1
7776,15:55:59,61,84,2896,158,124,cluster4
7777,12:41:19,3,0,513,52,61,cluster0
7778,21:27:17,2,0,1294,90,58,cluster0
7779,15:05:43,5,2,1660,125,79,cluster1
7780,20:49:11,5,4,227,25,23,cluster0
7781,18:53:24,4,2,1520,178,54,cluster1
7782,15:54:49,55,84,5106,321,215,cluster2
7783,15:42:04,84,38,1328,222,188,cluster1
7784,21:27:37,1,0,2324,202,89,cluster1
7785,22:07:03,0,0,278,25,49,cluster0
7786,21:06:07,0,0,238,34,32,cluster0
7787,17:53:03,24,30,2583,242,171,cluster1
7788,12:36:44,8,1,2071,125,86,cluster1
7789,11:25:22,1,0,1948,124,113,cluster1
7790,0:07:05,1,0,280,41,14,cluster0
7791,15:24:13,11,0,4575,643,547,cluster3
7792,22:03:23,0,0,697,38,26,cluster0
7793,13:11:09,22,20,1693,167,87,cluster1
7794,19:47:40,0,0,1704,365,358,cluster1
7795,22:27:59,7,1,919,113,76,cluster0
7796,13:13:50,90,83,3018,296,128,cluster4
7797,16:38:15,57,34,4103,738,398,cluster3
7798,16:20:35,4,2,2764,146,145,cluster1
7799,12:59:29,2,0,4424,259,230,cluster3
7800,22:14:23,38,45,2367,294,231,cluster1
7801,18:25:49,2,1,375,69,71,cluster0
7802,12:40:19,2,0,1343,74,56,cluster0
7803,12:15:03,30,0,3974,268,130,cluster3
7804,18:46:09,31,41,459,73,59,cluster0
7805,14:03:06,8,1,5398,435,196,cluster2
7806,14:35:12,1,0,3810,363,251,cluster3
7807,11:45:27,2,1,2066,269,289,cluster1
7808,16:29:35,15,14,3082,156,125,cluster3
7809,15:52:09,8,5,1250,169,100,cluster0
7810,15:06:18,12,11,1222,163,131,cluster0
7811,11:19:57,1,0,1522,185,143,cluster1
7812,15:33:44,3,2,996,88,68,cluster0
7813,21:44:13,8,0,3238,472,414,cluster3
7814,16:33:55,52,57,4676,318,221,cluster3
7815,12:05:48,9,1,3097,377,201,cluster3
7816,20:26:56,0,0,2586,66,117,cluster1
7817,1:23:01,2,1,282,36,21,cluster0
7818,21:26:12,5,0,850,145,69,cluster0
7819,14:27:46,14,13,6360,217,166,cluster2
7820,23:19:59,2,1,204,16,9,cluster0
7821,17:54:13,162,176,7560,506,410,cluster2
7822,14:47:03,16,5,2634,330,284,cluster1
7823,11:29:57,46,64,4783,357,165,cluster3
7824,13:04:29,67,74,6081,1328,1287,cluster2
7825,15:09:04,556,0,5352,406,366,cluster2
7826,22:15:18,2,0,538,60,22,cluster0
7827,20:39:16,5,0,1114,382,31,cluster0
7828,16:51:21,16,13,1163,85,103,cluster0
7829,14:03:21,16,3,4601,285,200,cluster3
7830,0:56:21,0,0,895,113,43,cluster0
7831,23:01:49,3,1,429,60,30,cluster0
7832,16:25:45,70,75,1764,290,152,cluster4
7833,21:26:22,1,0,523,98,51,cluster0
7834,0:14:45,2,1,158,9,10,cluster0
7835,16:14:45,9,5,3448,295,148,cluster3
7836,14:56:23,7,2,3364,281,173,cluster3
7837,11:51:27,1,0,2180,249,178,cluster1
7838,16:16:25,14,13,2116,122,147,cluster1
7839,15:39:59,1,0,2588,150,123,cluster1
7840,12:08:03,47,17,2625,340,251,cluster1
7841,12:32:13,1,0,2711,144,118,cluster1
7842,15:27:34,7,0,3135,282,202,cluster3
7843,14:50:27,2,1,5919,314,357,cluster2
7844,19:35:05,1,0,2488,130,165,cluster1
7845,13:33:20,1,0,1552,104,135,cluster1
7846,23:39:45,2,2,222,11,16,cluster0
7847,11:37:22,3,1,3167,348,163,cluster3
7848,12:48:49,6,0,3919,207,206,cluster3
7849,14:15:06,47,63,2769,338,192,cluster4
7850,14:51:17,29,17,3626,229,331,cluster3
7851,14:01:11,3,0,1889,275,175,cluster1
7852,16:38:41,3,0,2229,213,112,cluster1
7853,12:16:08,53,0,3760,272,112,cluster3
7854,14:02:11,1,0,2272,155,81,cluster1
7855,23:18:24,0,0,199,24,19,cluster0
7856,16:26:16,16,5,4638,229,146,cluster3
7857,13:15:10,5,1,1644,165,161,cluster1
7858,13:34:40,6,2,2712,259,301,cluster1
7859,13:54:40,277,296,3809,566,472,cluster4
7860,14:38:37,4,1,7003,340,256,cluster2
7861,12:37:04,54,66,2449,84,67,cluster4
7862,16:31:55,28,11,2509,250,194,cluster1
7863,14:11:56,2,1,5402,406,274,cluster2
7864,17:16:37,9,6,1312,58,44,cluster0
7865,14:04:36,294,298,3859,382,235,cluster4
7866,16:26:25,6,5,1642,97,93,cluster1
7867,20:27:16,6,0,1601,84,49,cluster1
7868,14:29:16,18,13,7525,519,188,cluster2
7869,19:11:10,1,0,3461,127,143,cluster3
7870,12:06:23,1,0,4463,204,149,cluster3
7871,23:50:10,3,1,403,45,13,cluster0
7872,16:05:45,40,55,2814,152,125,cluster1
7873,13:09:44,32,42,1606,177,145,cluster1
7874,21:34:07,57,76,2674,346,273,cluster4
7875,15:46:05,16,15,2536,348,267,cluster1
7876,12:12:28,8,1,2685,310,221,cluster1
7877,21:34:52,0,0,458,51,48,cluster0
7878,11:43:02,3,1,2070,300,243,cluster1
7879,13:59:35,2,2,3072,225,236,cluster3
7880,15:19:38,28,0,4875,252,173,cluster3
7881,22:39:59,1,1,549,173,92,cluster0
7882,14:06:51,1,0,3480,189,237,cluster3
7883,11:55:38,88,104,5849,473,441,cluster2
7884,0:27:11,0,0,173,17,20,cluster0
7885,16:25:15,18,8,1587,228,160,cluster1
7886,23:21:04,2,0,1382,145,116,cluster0
7887,0:21:25,2,1,209,22,15,cluster0
7888,18:59:15,1,0,572,67,50,cluster0
7889,14:23:16,107,134,3658,231,159,cluster4
7890,23:49:45,3,1,394,43,15,cluster0
7891,16:03:35,3,1,2913,172,123,cluster1
7892,19:35:40,0,0,2254,109,137,cluster1
7893,19:15:00,2,1,2497,129,137,cluster1
7894,11:28:12,41,59,1532,137,137,cluster1
7895,14:58:33,3,1,2118,116,92,cluster1
7896,14:52:23,9,4,3895,308,182,cluster3
7897,16:44:41,5,0,3291,265,173,cluster3
7898,20:52:01,2,1,1407,71,67,cluster0
7899,11:41:32,0,0,1169,61,49,cluster0
7900,11:39:02,1,1,2856,217,122,cluster1
7901,14:16:01,19,17,3752,358,204,cluster3
7902,15:09:48,16,4,1169,122,93,cluster0
7903,13:30:45,30,41,1972,156,137,cluster1
7904,13:05:09,19,14,3392,577,572,cluster3
7905,0:20:15,5,1,247,27,21,cluster0
7906,22:25:23,3,0,583,53,68,cluster0
7907,15:55:04,10,3,5252,392,248,cluster2
7908,19:25:35,1,0,1987,63,98,cluster1
7909,14:59:43,35,31,4232,320,187,cluster3
7910,14:54:48,16,1,3837,407,318,cluster3
7911,12:36:19,7,0,2622,154,118,cluster1
7912,14:33:07,40,56,2735,180,137,cluster1
7913,20:18:46,99,37,575,176,131,cluster0
7914,14:26:41,19,17,5367,374,258,cluster2
7915,14:21:06,16,5,3425,578,238,cluster3
7916,15:08:34,56,59,7625,694,826,cluster2
7917,23:31:45,5,2,528,49,37,cluster0
7918,16:25:10,48,56,2159,307,267,cluster1
7919,14:36:22,4,1,4175,112,109,cluster3
7920,13:16:00,1,0,2430,90,78,cluster1
7921,17:02:07,18,7,2276,170,135,cluster1
7922,14:47:47,1,0,3002,255,182,cluster3
7923,12:40:59,16,0,4559,783,805,cluster2
7924,11:55:33,21,13,5070,465,418,cluster2
7925,13:27:25,1,0,2870,219,124,cluster1
7926,12:27:23,14,1,3532,235,175,cluster3
7927,17:36:38,0,0,2672,289,166,cluster1
7928,20:52:11,36,49,1216,62,55,cluster0
7929,22:37:39,12,11,820,170,97,cluster0
7930,22:29:59,3,1,378,31,30,cluster0
7931,22:15:33,42,43,768,58,54,cluster0
7932,21:09:02,18,28,703,59,40,cluster0
7933,22:32:14,0,0,770,204,56,cluster0
7934,18:03:43,3,0,3988,220,202,cluster3
7935,19:07:40,2,1,279,34,23,cluster0
7936,11:36:22,188,203,2150,153,121,cluster4
7937,14:37:17,1,0,3517,212,133,cluster3
7938,20:12:26,15,14,526,81,48,cluster0
7939,16:37:10,23,20,2088,469,166,cluster1
7940,0:40:01,2,1,196,16,20,cluster0
7941,18:39:14,0,0,1743,122,71,cluster1
7942,14:38:27,5,1,6457,317,236,cluster2
7943,16:25:41,3,1,3179,255,184,cluster3
7944,13:35:25,56,78,1815,94,112,cluster4
7945,17:25:27,10,4,1519,118,68,cluster1
7946,1:07:21,0,0,166,10,20,cluster0
7947,16:28:05,47,41,1241,123,81,cluster0
7948,14:29:08,97,87,5807,346,206,cluster2
7949,18:33:54,31,43,1918,113,66,cluster1
7950,17:41:28,15,14,2238,204,113,cluster1
7951,13:48:30,13,0,5489,424,405,cluster2
7952,13:59:25,7,1,3269,378,382,cluster3
7953,20:35:56,1,0,874,14,20,cluster0
7954,17:59:03,7,0,2834,43,43,cluster1
7955,14:53:48,15,1,3969,304,258,cluster3
7956,20:28:26,5,2,2561,198,169,cluster1
7957,16:35:11,8,1,2830,292,266,cluster1
7958,12:30:38,36,43,2042,149,116,cluster1
7959,23:00:54,7,1,1446,153,121,cluster1
7960,14:05:31,8,2,3014,245,288,cluster3
7961,15:22:19,24,21,1833,114,94,cluster1
7962,15:04:53,1,0,2361,286,183,cluster1
7963,11:37:17,14,3,2883,277,162,cluster1
7964,16:03:50,5,0,1329,122,81,cluster0
7965,15:19:43,1,0,5200,429,398,cluster2
7966,13:07:24,59,65,4327,296,227,cluster3
7967,15:15:08,32,42,2331,242,212,cluster1
7968,0:09:10,1,1,1533,39,37,cluster1
7969,15:35:39,14,2,1965,256,109,cluster1
7970,0:14:35,165,176,1057,242,83,cluster4
7971,13:20:55,1,0,1723,125,56,cluster1
7972,17:56:28,28,1,4700,385,179,cluster3
7973,18:08:39,5,1,2956,109,90,cluster1
7974,16:25:40,13,2,1510,151,109,cluster1
7975,16:01:05,292,181,4604,252,184,cluster4
7976,20:00:21,2,1,453,79,66,cluster0
7977,11:47:32,6,5,2350,249,160,cluster1
7978,18:35:49,0,0,658,51,47,cluster0
7979,13:05:34,31,3,2629,202,145,cluster1
7980,23:25:54,7,2,1420,131,134,cluster1
7981,22:33:49,1,1,313,66,41,cluster0
7982,15:32:34,1,0,1084,91,63,cluster0
7983,14:40:33,53,72,3728,209,185,cluster4
7984,20:36:26,12,17,1140,54,45,cluster0
7985,16:50:01,10,4,1244,77,83,cluster0
7986,13:41:20,7,4,2319,174,120,cluster1
7987,11:54:58,11,3,5178,216,154,cluster2
7988,14:08:41,42,54,3844,490,336,cluster3
7989,1:26:01,1,1,170,13,17,cluster0
7990,14:58:33,24,1,3656,306,243,cluster3
7991,14:34:53,1,1,4794,268,135,cluster3
7992,14:32:48,14,12,3754,222,137,cluster3
7993,0:17:00,1,0,139,11,16,cluster0
7994,0:12:35,2,0,348,30,19,cluster0
7995,22:39:54,1,1,384,151,56,cluster0
7996,16:19:05,57,55,1123,107,79,cluster0
7997,13:50:25,2,0,834,68,72,cluster0
7998,17:45:48,5,2,2522,269,201,cluster1
7999,16:15:20,16,3,5028,440,343,cluster2
8000,23:51:10,3,1,477,49,47,cluster0
8001,23:56:35,0,0,319,57,14,cluster0
8002,14:27:51,17,16,4935,245,163,cluster3
8003,22:53:04,2,1,876,30,29,cluster0
8004,15:39:24,5,2,4455,304,190,cluster3
8005,19:55:50,5,0,842,140,155,cluster0
8006,18:01:18,3,0,4033,179,117,cluster3
8007,1:30:31,4,1,411,17,21,cluster0
8008,15:13:44,23,9,2195,171,141,cluster1
8009,12:38:14,55,65,2360,81,67,cluster4
8010,16:22:45,8,3,1159,148,118,cluster0
8011,0:18:00,7,0,1629,264,238,cluster1
8012,19:10:30,0,0,1494,90,54,cluster1
8013,13:30:05,15,5,1751,182,142,cluster1
8014,19:34:40,3,2,2590,130,167,cluster1
8015,21:13:52,1,0,711,72,82,cluster0
8016,14:56:33,4,3,3183,180,115,cluster3
8017,15:18:03,178,192,2040,142,115,cluster4
8018,11:46:02,1,0,2634,255,127,cluster1
8019,17:05:22,4,2,2865,368,134,cluster1
8020,14:15:31,36,27,5339,550,371,cluster2
8021,19:08:05,10,0,2665,496,314,cluster1
8022,22:06:43,0,0,410,63,84,cluster0
8023,11:21:12,25,35,1361,142,109,cluster0
8024,15:01:43,246,111,2597,224,193,cluster4
8025,12:01:38,17,6,3386,545,378,cluster3
8026,11:58:33,49,64,2339,224,77,cluster4
8027,14:51:53,41,15,5902,395,202,cluster2
8028,16:21:30,2,1,1252,138,99,cluster0
8029,18:27:09,2,1,1700,86,71,cluster1
8030,12:18:28,26,0,3761,322,134,cluster3
8031,0:55:26,24,33,371,27,55,cluster0
8032,14:13:01,2,0,2214,104,87,cluster1
8033,15:57:24,8,5,3428,301,156,cluster3
8034,15:59:30,8,6,5435,151,107,cluster2
8035,12:33:23,4,3,1900,172,82,cluster1
8036,14:20:16,11,10,2843,499,206,cluster3
8037,22:57:34,18,25,518,74,37,cluster0
8038,15:37:09,1,0,996,85,55,cluster0
8039,13:29:20,0,0,791,71,71,cluster0
8040,17:35:58,12,9,5661,289,150,cluster2
8041,14:32:33,1,0,3930,342,185,cluster3
8042,16:05:40,21,4,3092,242,180,cluster3
8043,11:23:27,3,1,1996,150,83,cluster1
8044,0:43:36,1,0,251,17,18,cluster0
8045,21:06:32,0,0,592,56,36,cluster0
8046,22:20:48,33,40,731,112,72,cluster0
8047,1:22:41,1,1,196,16,22,cluster0
8048,11:36:07,9,1,1925,167,90,cluster1
8049,14:24:11,25,12,5876,695,552,cluster2
8050,15:45:25,7,1,2092,123,153,cluster1
8051,22:30:09,14,19,440,28,92,cluster0
8052,20:31:51,0,0,1358,60,55,cluster0
8053,11:22:22,33,46,3831,654,635,cluster3
8054,15:22:28,4,3,2000,107,68,cluster1
8055,11:43:07,4,0,2833,417,371,cluster1
8056,12:38:04,11,1,2230,129,101,cluster1
8057,17:58:48,8,1,2549,129,107,cluster1
8058,0:06:25,13,19,162,16,23,cluster0
8059,23:06:54,35,45,1346,102,26,cluster0
8060,16:40:50,5,1,2299,291,111,cluster1
8061,19:10:35,1,0,1826,135,103,cluster1
8062,20:00:16,27,36,354,50,40,cluster0
8063,19:19:05,1,0,2134,163,68,cluster1
8064,15:34:44,19,5,5535,739,654,cluster2
8065,20:58:21,3,1,3060,154,106,cluster3
8066,13:57:40,20,2,3353,507,209,cluster3
8067,20:07:31,0,0,394,160,66,cluster0
8068,13:48:40,10,1,4871,522,431,cluster2
8069,11:30:42,4,2,2421,581,170,cluster1
8070,23:24:44,1,1,488,33,42,cluster0
8071,1:11:51,5,0,565,89,32,cluster0
8072,13:56:25,33,47,3278,218,180,cluster3
8073,14:08:11,6,5,2212,181,150,cluster1
8074,11:23:07,2,0,2186,281,120,cluster1
8075,15:16:33,5,1,921,94,65,cluster0
8076,14:54:33,16,0,5776,527,379,cluster2
8077,14:36:23,10,6,2502,226,83,cluster1
8078,12:02:38,49,65,1825,252,107,cluster1
8079,16:12:05,8,5,1028,134,141,cluster0
8080,13:20:25,6,5,1765,76,84,cluster1
8081,0:06:10,2,1,209,16,28,cluster0
8082,22:47:44,1,1,190,37,19,cluster0
8083,18:56:54,1,0,912,43,41,cluster0
8084,14:09:51,74,83,2313,310,162,cluster4
8085,0:34:06,12,2,2318,329,269,cluster1
8086,20:09:41,14,13,953,129,57,cluster0
8087,11:55:08,12,5,3351,162,122,cluster3
8088,12:29:28,54,66,4976,378,282,cluster2
8089,15:35:59,20,8,2806,306,272,cluster1
8090,0:01:55,2,0,366,30,24,cluster0
8091,15:38:19,15,4,1209,118,77,cluster0
8092,23:45:35,3,1,388,31,24,cluster0
8093,11:16:46,2,0,2897,199,171,cluster1
8094,22:49:59,16,23,172,22,10,cluster0
8095,21:23:52,1,0,306,51,59,cluster0
8096,22:49:24,29,38,328,24,18,cluster0
8097,14:24:36,19,13,3798,348,222,cluster3
8098,16:51:31,18,14,1405,97,75,cluster0
8099,15:22:29,6,0,2719,136,105,cluster1
8100,11:32:07,7,3,2933,494,317,cluster3
8101,16:14:20,14,3,3117,457,400,cluster3
8102,0:52:26,1,1,2428,93,86,cluster1
8103,18:26:19,32,41,467,106,51,cluster0
8104,14:07:41,11,0,4176,277,193,cluster3
8105,19:06:00,18,28,187,15,14,cluster0
8106,16:12:20,36,44,1809,146,103,cluster1
8107,18:47:59,5,0,2235,241,104,cluster1
8108,23:54:25,8,0,2393,337,202,cluster1
8109,17:32:48,9,7,3711,208,121,cluster3
8110,16:32:41,19,8,4413,146,107,cluster3
8111,23:58:35,0,0,1215,79,42,cluster0
8112,14:10:16,23,17,3065,233,105,cluster3
8113,17:53:38,83,100,4659,260,242,cluster4
8114,0:07:20,1,1,1063,103,69,cluster0
8115,17:04:37,49,62,2358,230,162,cluster1
8116,18:39:59,2,0,683,53,30,cluster0
8117,15:10:14,5,1,2122,134,91,cluster1
8118,15:31:34,4,2,1165,198,95,cluster0
8119,20:15:31,12,11,322,104,41,cluster0
8120,20:58:26,5,0,1732,144,79,cluster1
8121,17:47:08,0,0,3657,230,131,cluster3
8122,13:27:30,1,0,3989,188,139,cluster3
8123,19:03:15,0,0,374,73,45,cluster0
8124,1:14:01,3,0,598,32,29,cluster0
8125,15:58:59,5,1,6795,310,214,cluster2
8126,1:05:41,0,0,161,10,27,cluster0
8127,19:32:25,0,0,2157,94,119,cluster1
8128,21:51:43,0,0,970,55,37,cluster0
8129,14:22:11,476,142,3768,618,528,cluster4
8130,17:00:21,8,2,1095,80,76,cluster0
8131,15:49:05,8,5,2489,128,208,cluster1
8132,14:54:13,11,1,5233,687,559,cluster2
8133,12:41:44,19,26,1514,187,149,cluster1
8134,16:02:40,1,1,2118,129,71,cluster1
8135,21:40:33,28,44,1901,49,46,cluster1
8136,20:15:06,13,11,709,126,58,cluster0
8137,12:43:49,7,0,2428,211,144,cluster1
8138,12:48:09,25,27,3011,324,269,cluster3
8139,13:34:45,4,2,1796,150,140,cluster1
8140,20:30:56,3,0,852,99,73,cluster0
8141,0:32:11,0,0,181,21,23,cluster0
8142,20:33:31,20,28,337,25,24,cluster0
8143,16:39:50,131,46,1726,300,282,cluster1
8144,19:18:15,19,21,2218,257,214,cluster1
8145,19:50:20,29,42,2656,410,312,cluster1
8146,23:32:40,2,0,1275,91,65,cluster0
8147,20:11:21,20,29,2296,358,102,cluster1
8148,14:56:28,35,10,6454,468,156,cluster2
8149,20:31:11,23,32,707,52,30,cluster0
8150,12:22:28,80,49,3096,236,184,cluster3
8151,22:11:13,0,0,765,81,62,cluster0
8152,15:41:34,9,1,5001,211,134,cluster3
8153,16:15:25,2,1,2818,186,177,cluster1
8154,20:23:46,2,0,1885,139,84,cluster1
8155,12:00:08,32,28,2149,114,75,cluster1
8156,13:39:05,3,0,2299,308,107,cluster1
8157,19:35:15,0,0,2487,99,141,cluster1
8158,12:11:23,28,40,3238,201,126,cluster3
8159,16:46:35,10,4,1404,94,62,cluster0
